img_name,class_id,x1,x2,y1,y2
b87f6d0a-a62d-4258-807b-b28c14ef7f97.png,0,47,101,73,118
e51a0cd7-70e7-4eb0-b92b-b756d398d71b.png,0,86,201,96,202
c1d0262a-5347-405c-a541-ece3e2c757e2.png,0,118,118,41,41
52e9b9a1-9312-490c-8d00-de002686c7db.png,0,120,184,65,106
5bdada5d-096e-4f59-b4bc-e406a14eeef5.png,0,98,174,38,88
09c6ad8f-8b3a-401d-a349-5cbafed7fa3a.png,0,164,189,146,166
63ab0e91-d86e-47fd-8b4d-23aee7154286.png,0,19,219,49,184
1e6dce72-765d-4c22-aa96-46ba58b4f7cc.png,0,71,145,19,117
e2cc4dc6-91da-4039-8a5c-9c03f16125c3.png,0,120,246,83,171
98194a12-5cd2-4194-8479-dbe87d6e7ca9.png,0,3,253,10,212
a3a201a8-1703-4276-b473-c3151f18c269.png,0,138,185,125,170
4233956f-41e3-4f6f-9496-4475bb937288.png,0,56,191,68,162
19f81bb2-5cc0-4b1b-9464-3491fce841de.png,0,136,219,194,249
654feb19-bd63-43ff-a68a-8cbd9f070b08.png,0,113,155,31,61
4a97c953-f195-40fd-b254-ba99e9b101fa.png,0,94,189,105,173
525b7f69-cc79-4317-b17b-c949908c518b.png,0,52,82,82,105
76b90e45-eab2-41ff-9f63-4cc588463a8e.png,0,38,173,108,203
a129990b-0639-42d4-9d38-ad230e1d4f65.png,0,70,134,157,207
06a9b581-1d14-4602-bb71-d6d173e5e043.png,0,71,159,121,179
52f8b68e-db0b-4266-955d-7d5dda8a4c1a.png,0,58,180,103,170
7e7fdd5a-c751-4920-832d-c390375c0fd2.png,0,73,192,0,74
75a15273-c8ef-432d-a220-406a12b5e5d2.png,0,80,182,77,163
c76f0c10-657e-4171-87c8-74435fee41e8.png,0,117,191,73,176
1ae30cc7-c043-4a7d-873c-937100c36c0f.png,0,87,166,57,141
02321b9b-325d-417f-9483-72c4abdeb3e3.png,0,6,6,30,30
43fe8e05-15de-4d87-99e1-3e8d4e4a1ddb.png,0,93,183,99,161
ecd829f0-8fbe-4c5d-ab4a-19e00ef05c74.png,0,61,144,27,84
2809f7c7-b0c2-47bd-a92c-efb79a50f03a.png,0,39,216,86,176
e3b6aed7-6ae4-473d-bbdc-90b3e8edfbd1.png,0,90,170,73,130
1c28a651-3d47-4b50-ade9-886d1fafd55c.png,0,17,234,61,175
fa6498f0-fe66-43aa-ab65-e6e534ccd2c9.png,0,63,175,77,162
4cb8cd6c-901b-4c18-85db-75b7a44949b8.png,0,62,195,63,156
a22e2db7-a5ae-406b-b0f9-782ef7347837.png,0,120,188,32,101
a842d1a2-79df-42bb-aa26-e9b5cc219c78.png,0,87,161,62,118
23464ee9-dd7a-419a-90a0-c05d9e4e8f76.png,0,71,170,82,149
4dd044e4-4424-4dd0-b256-1fcb185f459c.png,0,74,238,10,254
deb0ac00-8cf7-4bb3-9fa1-cb80628ce284.png,0,98,177,105,153
3a9e254e-c62c-47bb-b654-06b2764694df.png,0,98,162,101,166
3da865ab-ae11-41a8-9da5-827cfe411933.png,0,89,148,81,122
59ec95d4-0844-4a0a-8203-bf9daaecbd26.png,0,60,181,40,132
7c7f4e37-4d3f-4a24-930c-3e578a6906d7.png,0,66,242,47,248
96a39bf2-495a-472a-959a-d28af01a3e34.png,0,11,188,13,206
cfaceba1-7adc-4dd2-9317-61f4def34daf.png,0,118,118,119,119
4505d31d-eba2-4dca-8cf6-92beadbbdcad.png,0,120,170,96,167
4f93548d-59c7-4602-936c-9de1721b5a97.png,0,92,166,70,141
1a9e38de-9740-49a4-8ec6-63aa13a2c5d3.png,0,2,245,38,232
b6b31cfd-1b21-4635-899e-dfcf6e1eef55.png,0,103,158,94,160
490ffdde-0c7f-42a4-9b37-e3df21354105.png,0,65,198,123,243
a54f7d73-407e-4d13-b7fb-344088a4f525.png,0,5,204,61,246
7fd6e91c-5781-4eed-ae2c-6a5102e9ef13.png,0,95,143,100,131
bba099dd-7bda-4359-b274-396411bbc148.png,0,130,167,123,142
eaa57c5c-bcb3-4176-b369-6c9619e93c5e.png,0,72,121,124,160
ccc67ad9-217a-4634-9432-d5f92c949456.png,0,-1,254,30,226
9dd22f46-6f6a-472f-b780-f9f0ce54225a.png,0,62,202,80,180
52aa4a3d-5374-4fa0-8688-f2f99482a25b.png,0,82,185,79,155
43f22958-94cc-431d-bc6b-2f44f310d65f.png,0,102,137,107,129
ba7b9df3-15f5-45bb-a4c5-4fd74e1f2bb6.png,0,0,251,48,243
0d6006db-a3d2-485e-8256-b3f56b807fa5.png,0,21,253,10,168
98ec1e74-48ad-42fd-a0c2-5d98281fbacf.png,0,83,185,85,158
5546f555-b282-4d5f-a735-486f3d2ceffe.png,0,137,189,103,155
92dfa9dc-dc1b-447c-998b-cb5a988095c7.png,0,105,176,102,148
3580b295-80eb-4b6a-bb7f-98eeb09a6007.png,0,24,40,114,134
a0c1a171-b407-4775-ba90-685001187236.png,0,109,243,190,255
901dedf0-6979-4406-a9f0-72a4f64803f3.png,0,111,196,46,113
b4519f6a-8d02-466e-8cb6-34d4128a4ca3.png,0,42,64,176,196
f6fdffb6-e0a9-4f57-a508-d6fac45d15c3.png,0,75,180,88,163
a2755ba3-d04c-4611-a83c-a018adf2fa79.png,0,60,154,97,238
44300a6a-d268-4dd9-91da-026e0b23667f.png,0,11,254,7,245
80c67733-16c0-417e-9783-224844674c28.png,0,0,19,34,56
06134418-c3a5-4493-a8bf-6f28ba891b6a.png,0,127,212,121,188
8012463d-b293-4877-8417-7c5be856f031.png,0,87,174,150,201
cde000c2-3bf8-4f95-8660-deabdb3e78d5.png,0,68,205,84,204
f7982182-7bac-46f0-87ce-d5120ff6268b.png,0,35,247,42,195
2bcd2629-e8a0-45f7-8cff-f9424d4efa12.png,0,213,255,52,135
7aba7a89-f5fe-4a14-8531-debee6987f20.png,0,89,179,145,226
c59cf451-e36c-4c3e-979e-d8b2c9a93b79.png,0,120,120,99,99
ea75bb76-1536-42a6-91fa-f5385cc52bcf.png,0,212,235,58,91
7c63b9b1-646d-4f37-90c8-f11028c8e090.png,0,82,106,7,23
223a3b5b-a9fc-40fe-957a-ec23b8529b39.png,0,126,157,130,154
c810adef-f9ad-41ef-904e-51de22726e99.png,0,100,228,76,172
351bcbc4-7dd5-4282-9274-f226340d0e0e.png,0,56,173,87,164
925dd47e-d232-44a4-8258-1c525b3f1dac.png,0,78,162,68,173
43bd83e2-6a9c-464c-b3ff-28c00a52af8b.png,0,106,146,138,174
01233ec7-2270-4069-93a0-19c17dc5822f.png,0,5,240,34,242
80823d9a-c26d-49df-b7ad-8ede15c1e9dc.png,0,120,176,38,79
34c5232a-2945-4b52-91b9-b57cb2cb6c21.png,0,38,123,31,88
87857a0a-583f-47d4-bfb4-908ad726e002.png,0,81,255,55,168
cd8c8a71-962b-4da5-b635-ee2cd0543137.png,0,91,167,60,114
c8131ac8-d337-49dc-ae62-434956b1305b.png,0,101,162,67,104
ba0ff877-477f-46d7-b2f1-aec419973197.png,0,1,232,30,199
51ff4a56-3744-4ebd-989e-bce7c665156f.png,0,50,191,155,250
0dd53b5a-ebb4-4f3a-a69d-983e55c92c9a.png,0,56,162,80,214
a0fc9fc2-db21-4bf8-a19d-76378d93bf28.png,0,7,241,82,237
e028b829-af3a-4ba3-827b-13bdb4488703.png,0,98,219,74,233
f9e7caa9-d8b2-4848-b708-0d5c4d669751.png,0,14,116,78,142
8af9ae51-dbcf-4e1e-9fa1-07f3cd3959c2.png,0,2,247,18,214
37a1fce4-6f02-41a7-bba9-1f604431d448.png,0,62,77,71,87
68c246f5-e3b2-4fec-96d4-0055428387b6.png,0,73,184,73,148
bb1bb5f3-d2ef-481d-8113-b82ea7061db7.png,0,87,228,125,212
2f66940d-84ea-45a8-8be0-4276555b16b1.png,0,61,246,34,197
e67745cc-107b-4b8d-99d3-83476d0ac557.png,0,154,186,131,156
a450c163-521c-4142-812d-1a1cbcd0109c.png,0,30,63,201,226
57af006d-d6fb-4ce2-8171-9f08d7757046.png,0,99,131,89,119
d99eec9f-d8c4-41f0-bf51-cd36f19f7303.png,0,64,169,61,142
54bd770d-9e26-4b2c-acb6-a3e314839052.png,0,119,158,115,150
f7bede80-2de0-4091-8a42-64ccddddb4b0.png,0,25,75,42,80
fd2c2d71-8f59-45fb-843c-7f2e60b270a2.png,0,35,184,24,121
c8d6c084-3b29-4b98-a4c1-7f9a1840900b.png,0,46,82,2,27
b2d28da7-b655-4bdf-9760-c51de6719f1b.png,0,61,190,85,181
617ec301-3aa3-4d94-ba0a-ec45f14e5faf.png,0,114,225,115,195
072309a3-8b64-445d-831c-6130b562a071.png,0,75,218,47,141
bb026b6d-52c5-412c-8279-a40c6bd3d98a.png,0,67,160,144,192
ff044897-52bd-4be2-a6e9-47e969f15b48.png,0,105,138,98,128
46609aa8-90e7-49d6-80ed-4f284a216339.png,0,12,231,75,227
e1b6e565-58dd-4f43-8949-f6581b99c8c1.png,0,10,82,109,150
82c31825-3436-4756-a097-9d6f0db79bfc.png,0,61,207,44,211
002a0fd6-c5de-4e18-a98f-ad268d67a4e1.png,0,122,156,129,157
5c67d4b8-1d04-4faf-a5d5-455c34f7a5bb.png,0,119,215,28,98
9ed3270c-2b31-4112-8cef-3fa0ae2e482c.png,0,95,144,118,151
24fbf7eb-cf1e-4d7d-8b83-b790332d5ec8.png,0,94,162,43,91
f3608dc9-1ce1-4ee9-a256-1cc2620dc554.png,0,70,159,36,97
c13dd172-b997-43b6-a8f1-1960f9457ae3.png,0,87,149,48,87
b38e5257-8735-404c-bc92-c48118088cdf.png,0,197,246,107,144
3925422c-5058-4d16-9b6b-7fff7d9bab91.png,0,75,213,83,174
55686aad-0693-41fc-b49c-663fc487b79b.png,0,54,181,82,173
6b3b4097-90fc-4d13-99fb-b32f3f275544.png,0,20,100,202,254
dbda7933-7f40-47fc-bbec-ee03b18251d8.png,0,85,182,119,198
9e017ef0-033e-4be6-9cb5-0c04a666a8b1.png,0,93,136,93,131
b09d91ea-2979-4981-bd77-c20ebfd61123.png,0,92,175,78,143
e9ae6a85-a00d-462e-8c57-708e43e4edb1.png,0,137,227,47,108
10091477-5c6c-4eea-a386-1fa5e091a966.png,0,46,217,103,229
0d88b469-0d7a-4ff7-a91b-30834df0fdca.png,0,45,213,0,111
ddf5e459-3847-45c8-87b1-6c07050e4cdc.png,0,141,186,92,163
32109a9b-12c9-4f71-a5dc-9fc94171a3ec.png,0,75,239,102,216
7ddcffde-9fc0-4d98-bb10-3f1a8dbf57e6.png,0,131,163,141,191
3b31ce19-9151-4ac2-b00b-671f7e247f39.png,0,73,221,41,186
d71bb635-94e1-46c6-8943-1c6baedb702d.png,0,107,159,144,187
40d4fda6-83c7-478b-90ce-6153148283ad.png,0,65,189,43,132
295a351c-dd8d-461e-9e50-e177ce34d70e.png,0,86,187,80,146
8bfbe9cb-7f63-405c-bfdf-7956be6d45ad.png,0,63,252,19,214
ccc9b233-5af2-4da9-800b-6a37b4fe8b57.png,0,66,153,115,175
5c5f922c-e8fe-40a2-8312-be363394ae9b.png,0,52,211,73,168
f804a8c8-0b64-494d-9a12-b0df5005a138.png,0,115,172,101,149
c4c175c4-171b-421a-9551-6719b539c838.png,0,222,234,235,246
1de36e84-baee-4229-ad45-ce9a323e172e.png,0,73,224,35,179
c31c1bf3-029c-4056-9f5f-4f3274976ebd.png,0,132,219,202,255
b3e439cf-13f8-4063-a637-4ae7fb85f934.png,0,55,223,102,212
8e1496bb-a103-48aa-b75f-a7d362cbabbc.png,0,196,254,2,29
f2a740f8-8300-4b7e-b831-9250757bd55c.png,0,93,157,127,171
66532ab0-8110-4fc9-8478-b90ca3162ffe.png,0,8,254,51,225
c93a8ecc-722b-48d1-8fa0-ec7cd6b708fb.png,0,77,165,77,172
c42dbab2-eecb-4416-a6a5-b257af5b618a.png,0,43,162,97,181
52d8dadf-48e1-4a61-9347-27578fe2bd99.png,0,40,183,91,178
700f3e0a-a33f-4f3e-8221-21f8bf527f18.png,0,30,174,68,183
2da34eaa-62ea-40c5-be7a-eaa2b15ab200.png,0,56,209,32,152
88628963-e7e4-4176-84f8-c266eea0d731.png,0,115,158,104,133
e565138e-a561-4811-b04b-669160f95859.png,0,0,254,24,217
b512b965-a3b9-4b70-ac19-c4fb48e3f78d.png,0,74,175,56,123
d2b3191b-3f92-416a-9aa4-c4801a297e95.png,0,85,148,70,120
8300ab3a-fa35-4859-95ff-7699f6a7821f.png,0,104,179,88,167
fccaa41e-137a-43bf-bd45-86b0cc82670e.png,0,111,166,60,99
1325f7ed-6fe2-40bb-a374-0c5cbe4fd6b8.png,0,106,128,75,94
d5810020-3b2c-4423-af57-beb0939bae38.png,0,58,137,79,145
7937e5d3-281b-40be-817a-f4736d3e4359.png,0,2,185,10,139
33a2ba35-29ed-4c62-a9e4-e75503085dda.png,0,70,70,12,12
a4f25372-2e98-465e-9d84-3b45b2ffe3d6.png,0,30,250,44,194
7ad4c4f8-a03b-4b23-ba30-260ae335cff2.png,0,173,232,71,111
d46b2af9-e2ff-47d4-bda3-8f9fb91ffd94.png,0,83,188,101,165
29d8329a-a95e-4da8-814b-c592526919cd.png,0,88,160,119,171
61ead140-cfb3-49a5-9e1c-bd4f113d8e1c.png,0,63,214,57,159
53feba1f-0449-4f1d-8151-a1287d92b760.png,0,41,213,95,223
4c715f35-a49e-4035-8b5e-95286c3f938a.png,0,33,224,6,251
8071078f-0c26-4842-8a56-606aa1503387.png,0,120,168,227,255
ccc13eca-49ec-4978-99f3-83230b900dfd.png,0,3,249,84,252
813ee681-b9f9-4714-bcf1-9ad562720cff.png,0,137,170,70,106
d7191aac-3310-4fe3-bc6a-ea6f51e1940c.png,0,65,124,132,167
31848d2d-7852-4ff3-b8fe-0c1e6b908ecb.png,0,84,157,73,130
c7b8dbdf-5c44-49cb-ab9d-eebf02556441.png,0,5,252,60,204
fbccff6c-63cd-47c7-a275-8050f6e5df86.png,0,26,221,36,166
8274156f-b9eb-4a84-ad1e-f5b67ed5a07a.png,0,88,137,108,148
64f5680b-cc79-409b-bef0-22ef87fdd545.png,0,163,210,96,137
7a50c7cf-f033-4ea3-a34a-6bbc6dbf705d.png,0,88,124,137,161
d641e188-63f0-4798-843f-0858770423d0.png,0,55,167,92,242
c15a5944-7f97-4a6d-8d1d-f0e0bf802cc2.png,0,106,106,116,116
79891393-04f3-4456-b504-96d6cb073906.png,0,118,172,114,171
4f5f77c0-770e-4deb-a90b-a98468b034c1.png,0,93,199,87,188
f487a229-ee1c-4b58-86c4-e17a1828efb8.png,0,5,244,28,214
c41a85f9-e5a4-47d7-a71f-80e165eb4b5b.png,0,77,202,53,143
f0b46209-1afd-457e-be59-d46f8691cd15.png,0,145,229,191,252
0f0bdd13-ed8a-426d-83c8-32e5d637bede.png,0,86,208,74,160
fbba2603-cd9f-459c-a689-2acb2351de14.png,0,15,215,35,152
2e34ccf7-95ef-44bf-affd-528fea27cfc7.png,0,122,122,78,78
07b1975f-ba84-4d82-9fed-8ef7026e07bd.png,0,108,153,132,186
8fa1dab7-b951-4230-8fe2-f6cdc0785a8a.png,0,110,215,32,185
963d9cd2-1d08-480c-a83a-57d52949664e.png,0,0,0,3,3
b38bed01-2736-4e03-8423-10514d7e8416.png,0,108,146,53,94
73ae0d0c-092e-412d-9ebd-86943a406a33.png,0,66,162,80,143
f68a7d9e-c38b-4155-9ca1-4310c538670d.png,0,7,44,114,141
be232f33-4824-4902-bfff-46e5efd81ed6.png,0,84,145,104,142
307a6fb7-f999-4837-a5f2-15efa2c5746a.png,0,94,152,99,139
aba2a1af-ae96-4ca8-9860-b402a1010416.png,0,4,237,75,229
97aef006-1652-48f1-a349-f86a2fa87b03.png,0,62,91,104,126
ac75eefc-ef7f-44b4-be7c-0b25bbc663aa.png,0,105,177,109,161
eddd3221-7825-4498-863e-9c446dc44a1f.png,0,201,251,115,157
3d95cfbd-d440-4949-87c1-dbb4774ed02f.png,0,109,161,124,150
30848cc4-3806-4ba2-a550-b6d778bff126.png,0,102,195,42,122
d6b412a6-81c6-435b-a301-db41a8d36136.png,0,80,178,52,117
5add6982-035e-4dc6-ad67-5804150186c8.png,0,71,156,36,84
d093d7bc-6629-491d-a5ad-387e69a5f642.png,0,109,159,51,83
4ac5937d-03f9-42eb-af2a-78b2501cd637.png,0,82,177,78,129
8842c2f0-4229-4432-bddd-e8d62f5c9b67.png,0,85,175,147,209
24f39085-3502-4896-871e-3b26d540dff9.png,0,45,200,0,99
97c73aa6-9333-44a8-b41f-82b0e3fa48fb.png,0,113,242,180,251
a0f8ecc9-0b40-448d-8d0c-93cc7858205a.png,0,105,142,110,134
d051b06d-3804-44ac-922c-36616eff06c2.png,0,65,227,29,227
9b4cd4f1-098a-41a4-9b69-f71838d88af2.png,0,173,185,71,85
e66f0650-d8a3-41c1-9a88-bbc718599214.png,0,102,245,9,241
07ad031a-45ab-4310-ab57-216c242a849d.png,0,199,236,131,158
62293f1f-9b0b-4f32-a5f5-6c1cae0e83b9.png,0,103,141,101,163
0b0d755d-01da-4644-b2db-bb09c0e20621.png,0,64,174,17,89
9004bad8-f580-4d7e-8f6c-1ec3fb735c6e.png,0,115,156,19,41
dca34523-964b-47c3-ade8-bca47198dee6.png,0,26,206,60,177
4d6493e5-2f00-4fc4-b30c-219920d43988.png,0,87,170,27,86
a15fe8ab-5e82-45fa-8090-bee499454ee3.png,0,47,74,161,192
e5dae254-1878-4037-a551-abde9378d1fe.png,0,125,167,133,201
37865f53-1d7f-4509-a423-74225631869a.png,0,84,201,69,173
d99b7bb8-a8e5-4b45-a261-48cd0126c989.png,0,122,165,87,111
35b452f5-7aaa-4535-9739-0d72a3882fe8.png,0,57,152,149,220
eb1d9e22-253e-478a-a01e-f6527fabe59b.png,0,77,149,114,162
203944c2-9ba4-468c-8495-0b1e718db827.png,0,120,154,200,225
50b7966b-4090-4ff9-ad3f-cb3c58c81ceb.png,0,163,200,109,141
01b8c56f-0278-48d2-bb80-b784be70a98f.png,0,39,234,64,197
75234863-2ad8-4dac-9dde-539260dfe518.png,0,141,183,99,166
4fee835f-b30c-4093-9fe1-e6e1dddf7177.png,0,4,118,114,224
cb705945-f021-4dfa-a278-e94c6741860d.png,0,49,209,45,185
b77daa65-76b0-47d0-9476-6b0f93517ff9.png,0,114,155,67,97
030f357c-6d20-406e-9079-1a968a9062b3.png,0,19,149,14,113
a9d8a8fd-569f-4d77-a889-1fc296800ca2.png,0,108,170,38,86
fa71fe13-b7d5-4117-8399-17d93c590ba6.png,0,94,173,76,179
4c798565-ff2a-42ce-a01b-cf8dd3293fdf.png,0,74,150,102,158
dd5166ed-125e-4936-b6ab-fe00041eb1a0.png,0,78,181,92,166
30d8cfee-f7d0-4afa-a011-3bcea2ef8527.png,0,57,201,126,223
07458d21-28a3-4b99-be36-8e6f98282e5c.png,0,59,180,88,186
562590c0-1503-419d-b120-3ffaaa337efe.png,0,65,98,28,47
91e3665b-d392-4571-bae0-92a356148ac0.png,0,60,205,70,168
e7f42bf7-fbe6-4dfe-ad41-e244ee75efe1.png,0,64,118,218,245
f17ea090-83c0-4eea-bd9f-22260a1fef42.png,0,74,187,102,147
f2138646-9b39-4c0f-be66-05506f29b0ee.png,0,73,176,127,200
da5707b7-c52b-4294-b5af-d1d16828a195.png,0,58,230,53,171
73c63d9f-307b-4b51-b994-e3d021e802c7.png,0,70,151,150,211
98f83513-9881-4811-a213-8d08d8005edf.png,0,110,140,76,99
bd9b37e0-1adf-4113-a4e7-391f5541a310.png,0,89,142,121,169
f4fc597f-f808-4e2e-a67b-67ee2901d448.png,0,93,178,44,103
a27ca144-02f5-4606-85d7-62c6a5ac45c3.png,0,67,204,79,165
1a919abd-ecb5-4ec5-8234-c8f081843fc3.png,0,106,155,74,114
825aac39-620d-43c5-a237-c3c47d17a288.png,0,0,190,43,180
5c0ad17b-b1cb-4571-99be-78b9d8f30471.png,0,89,128,64,98
fdc77526-4620-40a6-9370-8549e693f47f.png,0,102,161,135,173
21842a0c-50d2-487d-adb3-1f7b9a5d7ce7.png,0,94,156,146,188
5ceeb5f6-66f7-4401-967d-bf6b8197b26f.png,0,89,236,9,191
215e3537-c159-4a98-9abf-9822e5186bf7.png,0,65,253,1,247
292fb886-efdb-4672-ac1e-417993066f7c.png,0,105,202,112,181
e6bfb00d-022f-49ad-b607-cf27cf95172d.png,0,124,124,34,34
2287f397-da8d-4b0e-aaf0-7992d97ca6ec.png,0,50,175,58,178
118ee0d4-8b1e-471e-a51c-2b74943078af.png,0,100,150,87,156
33a828cd-8006-4edd-9f7d-ebaff720af35.png,0,37,248,64,227
cc42af10-da87-4258-9125-0ba4bae1906f.png,0,69,190,85,174
a78538a8-f858-484e-ae9e-51777cd9a49b.png,0,87,184,52,133
623901c0-a5ac-4f56-b76c-b1cc65dc4188.png,0,75,145,95,143
20706ef8-de09-40aa-a5ae-886ab6a96eeb.png,0,135,177,104,139
51852fb4-e5c6-4638-98a8-be877bf438a9.png,0,77,141,85,127
95599fbe-4b1a-425d-ba3a-7c99449c84dd.png,0,83,241,29,235
82eb2b41-8184-4268-8d87-0fb34c8d5fe0.png,0,78,178,89,163
78f618cb-16a7-4af2-8e15-93a1f6438f45.png,0,83,161,102,219
5aebf96d-5d73-4192-84b1-24008006677a.png,0,1,251,95,254
06c369b6-0a89-4b98-89fe-a41ec060ca8f.png,0,15,252,74,245
7262bad2-e6ad-40b7-a455-d99fe3cbec83.png,0,154,216,148,192
8a0a483a-1e3d-4ff5-88e9-aa1644da58c4.png,0,52,229,125,237
c57ffaac-2d06-438f-a8ff-88490b2350e8.png,0,67,181,91,163
fa78b61a-8d67-4edd-b429-521bf2a415f0.png,0,78,100,30,49
9286d275-51d8-4ddd-976a-5f8f0a0c39bf.png,0,41,185,81,194
d301614b-b9ed-476d-b906-34d39a2bda52.png,0,10,246,51,209
7f89430e-97c7-4534-914a-cefc4751f5cb.png,0,123,161,114,147
23604fd1-2e92-4265-8ee9-50f8846f4c16.png,0,162,162,114,114
9ca3a156-db2c-4476-8f9c-b83e6865b0f2.png,0,88,137,58,93
2a4ad639-8cab-4643-b0ae-32153d201b6e.png,0,98,138,78,109
56679c3f-5a74-4e9d-8923-127abf17ca81.png,0,11,252,50,229
38536c42-867b-4463-be02-c0a6f4351ff7.png,0,3,241,33,208
e2fb0647-6292-457d-9205-8709e48495ba.png,0,65,175,62,146
8606f1c2-948f-49fd-b7f4-fc7c42b50fb4.png,0,92,146,113,152
5722083a-dff5-4d4f-9b77-ceeb90976eeb.png,0,116,205,85,146
6bcdd7e4-8f6d-4429-a2bb-c5e915d292bc.png,0,13,212,52,198
4f734944-00e7-40d6-8f6a-20eb6618b64c.png,0,94,237,99,199
4e9bfe6e-bc13-4116-b657-0c53fa3b47aa.png,0,11,62,195,230
c1b4d7fe-a32a-4310-9b21-4d4f35f9d096.png,0,61,197,85,175
0ee8ee4a-5bc6-4568-abc6-65c0f017ec02.png,0,14,207,72,211
c613e728-a246-4563-8448-3841409aee8b.png,0,46,151,88,178
e73abe86-3044-456e-a6d7-1958dbd3c5d8.png,0,129,211,62,192
0ed0887a-c595-4674-bfcd-44747a431618.png,0,49,254,24,177
d64ab4eb-d5b9-4fcf-9c8f-b3461961660e.png,0,59,177,60,142
40c10a71-d17c-4329-ae12-690338de20db.png,0,36,254,45,175
5bea3ca4-cb0c-4be9-9874-f8d37652af95.png,0,20,167,34,231
8ba0e49a-f1c0-4f6c-b9fe-4025739e16ee.png,0,133,163,88,115
71b55a29-6f76-4530-a525-5b3b97473acb.png,0,41,170,82,173
e5a00276-d20c-4dba-8c4b-2579026916be.png,0,62,105,99,128
1ce0478d-94d8-4a51-84f0-ba6a357171d1.png,0,27,79,41,75
7ff081c0-13d9-4ba5-aebf-44fe5b02177b.png,0,99,121,136,153
edbbe32f-dd6a-4354-82af-d469ad4d508f.png,0,104,191,70,129
9027f7e2-a712-4f74-b2aa-161f88d5dffb.png,0,50,182,68,147
df67d327-e77e-4ecf-9c48-fd81f11fc84d.png,0,127,127,59,59
4a0316a5-3b86-4b4d-bae9-eb16b305329d.png,0,87,133,110,145
9a3c9424-b1bd-44e0-96ee-e032b3e8b41c.png,0,81,110,84,100
724f1a89-f9b1-4ddd-9d1b-23a759e62b9a.png,0,87,128,121,146
ddf431ae-2c92-4150-9718-a350ea996cea.png,0,106,144,78,120
3eb5d60f-b763-453c-87e7-7bd36cff21b1.png,0,6,223,71,223
0d491b68-0c27-406a-a4c1-ea7ec44387e9.png,0,40,108,70,116
efb8769b-ed3d-4fee-aec5-b82b12f690c5.png,0,61,160,66,133
39768b49-da58-4086-be15-356ffb1db0cc.png,0,98,153,131,180
31fb4a36-219b-445c-8dcc-fb21d3066f67.png,0,146,254,97,174
4a230670-9a05-41cc-8683-c56ca0f0bf39.png,0,69,203,36,142
b2623af7-f875-4447-92eb-c1d2c540e1aa.png,0,61,106,111,133
8160c2eb-6a4b-4ddf-8976-2db70d3a0513.png,0,38,228,8,95
bc9a4fde-4852-472f-a153-988487156aef.png,0,53,215,50,164
6508ac22-602b-4b9f-bcd3-f5b0b0597737.png,0,5,56,175,224
087a904e-5cd4-4172-bc33-acabd9fabb64.png,0,40,140,80,193
3a9f67e5-9ccf-4593-af16-8891decf4a68.png,0,45,122,56,172
25ea909e-48e5-4c88-a4ec-3f8beec85807.png,0,105,120,211,222
72cc3fb8-458b-496b-bbb6-9a09286a6c3b.png,0,17,216,34,172
6106ee95-7b9a-453a-a673-f8582b8ed824.png,0,43,195,94,250
cd7baa2d-9930-4b17-a2a0-dc287f3bd788.png,0,122,181,84,126
19530a04-9342-4af3-8247-69a879096c46.png,0,58,148,86,163
2d12314d-14bb-44ad-8535-bcd5558b70dc.png,0,40,205,34,149
089c116a-d486-47d6-b3ea-b1834936b496.png,0,38,161,74,242
891d97df-6b3b-4903-b451-7cb8ed245e14.png,0,46,242,4,182
f5c16da8-4bb5-4905-a2df-55a3a3c1767f.png,0,75,149,117,175
74643c15-18cd-4be1-a710-1b38af874bec.png,0,78,165,23,82
9e813a72-b8df-469f-9194-52da3866c2be.png,0,2,215,49,208
7bbbe834-4ad3-4c59-82c2-494f25b79544.png,0,37,186,82,232
d72dfcc6-0690-45b8-8446-4514560ff9c2.png,0,3,233,60,225
0db6c990-1d36-477e-b5e8-50f5a1cd2e30.png,0,146,215,26,71
1d2bdec8-b1eb-43df-bb82-d042ec142999.png,0,-1,253,5,218
55ae86ec-1d85-4c6f-9fea-7d32c187e4fa.png,0,37,219,72,198
df1287dc-9a59-4008-b350-acf03b4ac8b5.png,0,25,246,61,212
e8e1035f-5c88-4711-9068-e16ffb2f1d0d.png,0,120,149,104,124
814cdf5c-11c4-44bf-b1f2-766b84bcc3fc.png,0,86,184,93,169
61584ce6-54c7-4683-b0d6-de45096d1527.png,0,5,105,68,156
d0fba548-33fd-49e3-9b29-2f806e4fd116.png,0,145,251,89,181
1ba9682d-e55c-47c3-ba12-3a6658a1ae64.png,0,62,175,55,136
498bcbb2-1714-46d9-9d2c-8eeb40f97385.png,0,55,157,70,110
06e38f2c-7c3c-47d6-a9d6-2388cdff0c6e.png,0,19,240,61,200
92a18d01-1f0b-47b8-bc76-0a8528644712.png,0,42,181,78,145
ecf82619-cfd1-47e7-bde0-649def2b452b.png,0,155,203,36,76
fd5b0bd2-9e1f-49b0-abb6-0751d7c7880b.png,0,38,223,22,154
1389bcc3-c9fc-447a-96fc-f7e3fa3dc894.png,0,33,125,95,151
9255be08-dc7d-42be-8d3e-0553046a19b6.png,0,87,200,47,139
59015de0-f90b-4ad1-a3fe-b5d33c639811.png,0,66,169,93,156
18dcd560-c469-4f2f-9143-2d414a522c89.png,0,58,162,53,123
0fe96d1f-3656-4663-884f-937e4a08183c.png,0,73,135,141,180
